,p1,p2,p3,p4,p5,p6,p7,p8,Gkr,RMSE,iterations,score,well,protocol
0,0.0016139204036542914,0.07269216937014207,1.9282893884827106e-05,0.052190937812134526,0.11018165125355957,0.023120005389319503,0.008880250970677933,0.02950144487021469,0.1530688178401056,2912.0679640598864,568,2912.0679640598864,6,hhbrute3gstep
1,0.0016139574923904932,0.07268711559959366,1.928779532275049e-05,0.05218894087401294,0.11017114481624231,0.023121025441787436,0.008879172349782628,0.02950015156390998,0.15307491090868522,2912.0678787345946,755,2912.0678787345946,6,hhbrute3gstep
2,0.0016139260262861901,0.072691748953314,1.9282690481269935e-05,0.05219105965101352,0.11018365205726825,0.02312045601613421,0.008880369944609801,0.029500611590488723,0.15307036849663974,2912.067913350769,1122,2912.067913350769,6,hhbrute3gstep
3,0.001613877493828599,0.07268569322987994,1.9287612434591095e-05,0.052189143699254495,0.11016998509574134,0.023120983690317527,0.008879025028682064,0.029500237074275397,0.15307526505558294,2912.0678305577903,1196,2912.0678305577903,6,hhbrute3gstep
4,0.001613901612767001,0.07268728473544073,1.9285460582860004e-05,0.0521899480619425,0.11016516767830532,0.023121142098334508,0.008878600864005385,0.02950026580964224,0.15307385694988304,2912.067885667178,566,2912.067885667178,6,hhbrute3gstep
5,0.0016139632935789126,0.07269353922522992,1.928213074063715e-05,0.05219134491620533,0.11018209859682658,0.023120682515598574,0.008880065153183346,0.029500682587130456,0.153070717937476,2912.0679742319585,874,2912.0679742319585,6,hhbrute3gstep
6,0.0016139559347379078,0.0726868206018327,1.9285689518245742e-05,0.052190068719460574,0.11016897448135528,0.02312089776800708,0.008878844115331923,0.029500256032470102,0.15307555196528053,2912.0678608641188,902,2912.0678608641188,6,hhbrute3gstep
7,0.0016139315198997351,0.07268807170540346,1.9285665672299857e-05,0.05218995088796832,0.11016705021627683,0.02312148055494438,0.008878724459878072,0.029500002872701877,0.15307438061243733,2912.067827527018,1278,2912.067827527018,6,hhbrute3gstep
8,0.0016139378525711402,0.07269273030555347,1.928248705910772e-05,0.052191159938505344,0.11018291634126733,0.02312046282638144,0.008880273574533687,0.029500713213584488,0.15307033221290323,2912.067935548269,904,2912.067935548269,6,hhbrute3gstep
9,0.001613942403580625,0.07269234542073585,1.9283210976540246e-05,0.0521908660541871,0.11018422860814214,0.02312027932623506,0.008880399812789841,0.029500587455127812,0.15307160268032213,2912.0679025959657,1502,2912.0679025959657,6,hhbrute3gstep
10,1.9887543461186184e-07,0.0004848573440884817,0.060060845360397346,3.905509810856547e-06,1.7361470911988398e-05,5.084613785994192e-05,0.004719766590513856,0.010379969339376438,0.1524,,568,,6,hhbrute3gstep
11,0.0012922915976141497,7.479784801953005e-07,0.03718418514510209,1.2007378976119592e-06,5.555159968892489e-05,1.4708903697400737e-07,0.034423835394174956,0.06162901309124027,0.1524,,755,,6,hhbrute3gstep
12,0.0034559737528865957,3.799780852079976e-07,0.005412274111351918,1.2529499975707612e-07,0.0025706418536884726,0.0008924306258572255,0.0004281659971445113,1.226767922262537e-05,0.1524,,1122,,6,hhbrute3gstep
13,0.0009066694266657533,0.0009417983622080419,0.00010163884738563587,1.8457567651936285e-06,8.059203805661317e-07,0.0023481084935888605,0.005613054645312943,3.9481915613778424e-05,0.1524,,1196,,6,hhbrute3gstep
14,0.00013887902898424522,3.1859679960793036e-07,0.0003486927267026547,7.624807996632735e-06,0.0018932988555359048,0.003724679899422559,0.00013619683378723676,0.018348284937765674,0.1524,,566,,6,hhbrute3gstep
